"customer_id","r_score","fm_score","rfm_segment"
"15414",1,3,"31"
"13929",4,3,"34"
"13933",4,3,"34"
"16134",2,3,"32"
"18043",2,3,"32"
"13856",4,3,"34"
"15402",4,3,"34"
"15258",4,3,"34"
"17076",3,3,"33"
"14593",2,3,"32"
"17703",3,3,"33"
"15754",3,3,"33"
"15947",4,3,"34"
"13402",4,3,"34"
"14460",4,3,"34"
"14513",4,3,"34"
"16108",4,3,"34"
"14636",3,3,"33"
"13034",3,3,"33"
"15322",3,3,"33"
"12422",4,3,"34"
"17980",4,3,"34"
"17351",3,3,"33"
"16473",4,3,"34"
"13563",4,3,"34"
"13592",3,3,"33"
"14481",4,3,"34"
"14013",4,3,"34"
"17886",3,3,"33"
"15865",3,3,"33"
"16960",3,3,"33"
"14566",4,3,"34"
"15045",4,3,"34"
"15275",3,3,"33"
"12405",4,3,"34"
"17988",2,3,"32"
"15315",3,3,"33"
"15573",3,3,"33"
"17557",2,3,"32"
"15478",3,3,"33"
"15205",4,3,"34"
"15938",4,3,"34"
"13030",1,3,"31"
"17507",5,3,"35"
"16499",5,3,"35"
"16298",2,3,"32"
"13566",3,3,"33"
"12556",3,3,"33"
"15287",2,3,"32"
"16442",1,3,"31"
"17759",2,3,"32"
"12596",3,3,"33"
"15651",3,3,"33"
"14803",4,3,"34"
"12424",4,3,"34"
"14869",1,3,"31"
"18251",4,3,"34"
"13487",3,3,"33"
"14754",3,3,"33"
"17198",2,3,"32"
"15806",3,3,"33"
"12673",1,3,"31"
"13277",2,3,"32"
"14720",1,3,"31"
"17105",4,3,"34"
"15018",3,3,"33"
"16152",5,3,"35"
"15244",3,3,"33"
"13928",1,3,"31"
"13849",3,3,"33"
"15646",4,3,"34"
"16146",4,3,"34"
"17990",5,3,"35"
"12688",4,3,"34"
"16217",5,3,"35"
"13850",4,3,"34"
"14339",5,3,"35"
"17974",2,3,"32"
"15951",1,3,"31"
"17341",4,3,"34"
"17797",2,3,"32"
"15048",3,3,"33"
"15232",4,3,"34"
"14770",5,3,"35"
"13389",2,3,"32"
"12635",4,3,"34"
"16023",3,3,"33"
"14459",4,3,"34"
"14021",4,3,"34"
"14934",4,3,"34"
"13151",5,3,"35"
"16750",3,3,"33"
"17950",4,3,"34"
"14609",4,3,"34"
"14195",5,3,"35"
"13761",3,3,"33"
"14817",5,3,"35"
"18202",5,3,"35"
"17955",5,3,"35"
"17788",4,3,"34"
"15882",5,3,"35"
"14715",2,3,"32"
"13659",5,3,"35"
"16573",4,3,"34"
"13135",5,3,"35"
"16325",3,3,"33"
"17115",1,3,"31"
"16889",5,3,"35"
"16122",4,3,"34"
"16869",2,3,"32"
"17454",5,3,"35"
"12933",2,3,"32"
"15197",1,3,"31"
"15057",5,3,"35"
"12601",5,3,"35"
"12412",4,3,"34"
"16660",2,3,"32"
"17874",5,3,"35"
"14625",5,3,"35"
"14867",5,3,"35"
"13350",2,3,"32"
"15907",1,3,"31"
"13925",3,3,"33"
"16955",5,3,"35"
"17502",1,3,"31"
"16653",2,3,"32"
"12545",4,3,"34"
"14561",4,3,"34"
"13811",5,3,"35"
"17727",1,3,"31"
"13846",2,3,"32"
"18189",4,3,"34"
"15098",5,3,"35"
"16079",2,3,"32"
"14231",5,3,"35"
"12516",4,3,"34"
"14176",5,3,"35"
"15643",5,3,"35"
"15398",2,3,"32"
"14631",3,3,"33"
"15067",4,3,"34"
"12818",4,3,"34"
"12640",2,3,"32"
"12739",4,3,"34"
"13220",4,3,"34"
"15574",4,3,"34"
"14856",3,3,"33"
"13314",1,3,"31"
"17460",4,3,"34"
"13486",4,3,"34"
"12371",3,3,"33"
"17037",4,3,"34"
"12609",4,3,"34"
"15467",1,3,"31"
"16361",1,3,"31"
"17034",2,3,"32"
"14790",2,3,"32"
"15743",2,3,"32"
"17897",4,3,"34"
"17731",4,3,"34"
"13203",1,3,"31"
"15341",4,3,"34"
"15654",1,3,"31"
"16320",4,3,"34"
"15100",5,3,"35"
"14618",1,3,"31"
"16101",1,3,"31"
"16906",4,3,"34"
"12882",1,3,"31"
"16214",4,3,"34"
"12630",1,3,"31"
"13819",5,3,"35"
"18232",4,3,"34"
"17058",4,3,"34"
"15665",4,3,"34"
"13562",4,3,"34"
"13521",1,3,"31"
"13894",2,3,"32"
"15791",3,3,"33"
"15644",4,3,"34"
"14540",1,3,"31"
"14177",4,3,"34"
"17345",2,3,"32"
"15104",4,3,"34"
"14805",2,3,"32"
"12434",4,3,"34"
"14893",1,3,"31"
"15146",4,3,"34"
"18287",3,3,"33"
"17846",4,3,"34"
"14138",1,3,"31"
"13212",1,3,"31"
"14034",2,3,"32"
"14105",4,3,"34"
"17594",4,3,"34"
"17169",3,3,"33"
"14644",1,3,"31"
"13931",4,3,"34"
"17047",4,3,"34"
"16801",4,3,"34"
"13539",4,3,"34"
"12616",4,3,"34"
"12722",4,3,"34"
"13662",4,3,"34"
"17033",4,3,"34"
"15051",2,3,"32"
"12488",1,3,"31"
"16566",2,3,"32"
"15073",1,3,"31"
"17516",2,3,"32"
"16229",4,3,"34"
"17505",4,3,"34"
"15680",1,3,"31"
"16915",1,3,"31"
"12985",1,3,"31"
"14338",4,3,"34"
"13253",4,3,"34"
"15469",3,3,"33"
"15969",1,3,"31"
"12950",1,3,"31"
"16475",4,3,"34"
"14488",3,3,"33"
"15297",1,3,"31"
"13147",1,3,"31"
"16157",2,3,"32"
"13211",1,3,"31"
"17552",3,3,"33"
"12883",2,3,"32"
"12421",2,3,"32"
"15525",1,3,"31"
"15171",5,3,"35"
"12717",4,3,"34"
"15265",4,3,"34"
"15400",4,3,"34"
"16621",3,3,"33"
"13848",4,3,"34"
"13330",4,3,"34"
"14273",3,3,"33"
"12653",4,3,"34"
"15071",4,3,"34"
"17560",4,3,"34"
"15494",2,3,"32"
"12815",4,3,"34"
"17084",3,3,"33"
"13122",4,3,"34"
"17979",3,3,"33"
"13192",4,3,"34"
"15364",4,3,"34"
"16924",2,3,"32"
"13467",1,3,"31"
"13564",4,3,"34"
"13744",4,3,"34"
"16551",4,3,"34"
"12652",5,3,"35"
"14904",1,3,"31"
"16807",4,3,"34"
"12510",4,3,"34"
"16470",3,3,"33"
"17521",2,3,"32"
"13240",4,3,"34"
"12438",2,3,"32"
"16654",4,3,"34"
"13963",5,3,"35"
"12654",1,3,"31"
"16092",4,3,"34"
"14439",5,3,"35"
"13376",4,3,"34"
"14692",4,3,"34"
"15372",4,3,"34"
"12620",2,3,"32"
"13492",4,3,"34"
"15855",4,3,"34"
"16696",4,3,"34"
"17320",4,3,"34"
"14111",2,3,"32"
"17590",1,3,"31"
"13950",1,3,"31"
"13414",4,3,"34"
"17588",4,3,"34"
"15561",1,3,"31"
"13301",4,3,"34"
"16806",4,3,"34"
"14710",2,3,"32"
"16110",3,3,"33"
"12577",3,3,"33"
"13422",3,3,"33"
"15571",1,3,"31"
"17282",4,3,"34"
"16859",4,3,"34"
"17523",1,3,"31"
"14910",1,3,"31"
"13805",3,3,"33"
"14133",4,3,"34"
"17929",1,3,"31"
"15081",2,3,"32"
"12649",4,3,"34"
"17299",2,3,"32"
"14973",4,3,"34"
"14971",3,3,"33"
"15747",2,4,"42"
"13575",2,4,"42"
"18096",2,4,"42"
"17268",4,4,"44"
"17812",2,4,"42"
"12526",1,4,"41"
"17242",4,4,"44"
"12427",2,4,"42"
"12501",5,4,"45"
"14567",3,4,"43"
"13425",4,4,"44"
"12759",3,4,"43"
"16140",3,4,"43"
"13238",2,4,"42"
"17083",4,4,"44"
"16005",2,4,"42"
"13652",3,4,"43"
"16014",3,4,"43"
"14246",4,4,"44"
"17411",2,4,"42"
"17692",4,4,"44"
"15133",4,4,"44"
"14141",1,4,"41"
"16174",4,4,"44"
"15436",2,4,"42"
"15985",4,4,"44"
"18248",4,4,"44"
"15107",5,4,"45"
"15734",4,4,"44"
"14323",4,4,"44"
"16877",2,4,"42"
"12689",2,4,"42"
"13655",4,4,"44"
"17062",5,4,"45"
"15511",2,4,"42"
"17423",3,4,"43"
"14006",4,4,"44"
"14577",2,4,"42"
"17048",4,4,"44"
"15768",4,4,"44"
"18143",4,4,"44"
"17994",4,4,"44"
"12693",4,4,"44"
"15009",2,4,"42"
"15022",2,4,"42"
"13109",1,4,"41"
"13720",4,4,"44"
"17429",4,4,"44"
"15881",5,4,"45"
"12758",4,4,"44"
"15624",4,4,"44"
"14346",4,4,"44"
"16317",4,4,"44"
"15192",4,4,"44"
"14820",2,4,"42"
"16730",3,4,"43"
"16235",3,4,"43"
"16747",2,4,"42"
"16012",3,4,"43"
"16513",1,4,"41"
"12397",3,4,"43"
"17679",3,4,"43"
"13772",3,4,"43"
"15427",3,4,"43"
"16488",3,4,"43"
"14077",3,4,"43"
"15952",3,4,"43"
"18170",3,4,"43"
"15669",3,4,"43"
"17082",3,4,"43"
"18211",2,4,"42"
"14387",3,4,"43"
"17527",3,4,"43"
"15618",3,4,"43"
"14342",2,4,"42"
"16053",3,4,"43"
"14623",3,4,"43"
"15656",3,4,"43"
"17158",3,4,"43"
"13329",3,4,"43"
"17515",3,4,"43"
"17779",2,4,"42"
"13421",3,4,"43"
"15763",3,4,"43"
"13516",2,4,"42"
"12716",1,4,"41"
"13867",3,4,"43"
"16934",3,4,"43"
"12781",2,4,"42"
"15933",2,4,"42"
"16511",2,4,"42"
"16206",3,4,"43"
"15088",2,4,"42"
"12849",3,4,"43"
"15630",3,4,"43"
"13814",3,4,"43"
"17883",1,4,"41"
"16950",3,4,"43"
"15506",2,4,"42"
"17180",3,4,"43"
"13791",3,4,"43"
"16200",1,4,"41"
"13835",2,4,"42"
"12876",3,4,"43"
"15376",3,4,"43"
"12546",3,4,"43"
"12642",2,4,"42"
"14759",1,4,"41"
"16015",1,4,"41"
"15787",2,4,"42"
"14359",2,4,"42"
"17724",3,4,"43"
"16049",3,4,"43"
"12778",2,4,"42"
"15533",2,4,"42"
"16762",2,4,"42"
"16770",3,4,"43"
"16205",2,4,"42"
"17373",3,4,"43"
"13029",2,4,"42"
"15831",3,4,"43"
"13200",2,4,"42"
"14775",3,4,"43"
"17884",1,4,"41"
"14737",1,4,"41"
"14921",2,4,"42"
"13892",2,4,"42"
"17006",1,4,"41"
"17796",3,4,"43"
"16203",3,4,"43"
"17018",3,4,"43"
"18236",2,4,"42"
"14140",1,4,"41"
"14044",2,4,"42"
"18135",2,4,"42"
"14712",2,4,"42"
"13865",3,4,"43"
"17932",2,4,"42"
"15111",2,4,"42"
"12541",2,4,"42"
"14829",2,4,"42"
"16600",1,4,"41"
"14857",3,4,"43"
"16986",2,4,"42"
"12940",3,4,"43"
"12865",2,4,"42"
"16863",2,4,"42"
"14959",3,4,"43"
"14997",3,4,"43"
"15584",2,4,"42"
"13524",3,4,"43"
"14553",2,4,"42"
"13261",5,4,"45"
"13984",2,4,"42"
"16464",2,4,"42"
"13165",3,4,"43"
"13810",2,4,"42"
"14662",2,4,"42"
"16671",2,4,"42"
"17015",2,4,"42"
"16444",3,4,"43"
"14871",1,4,"41"
"14356",3,4,"43"
"13939",2,4,"42"
"16692",5,4,"45"
"14514",3,4,"43"
"16980",5,4,"45"
"15756",3,4,"43"
"14629",1,4,"41"
"13816",2,4,"42"
"14256",5,4,"45"
"13430",2,4,"42"
"15550",1,4,"41"
"15031",1,4,"41"
"13145",3,4,"43"
"17144",1,4,"41"
"14418",1,4,"41"
"12394",3,4,"43"
"13763",3,4,"43"
"14075",1,4,"41"
"16766",5,4,"45"
"18136",3,4,"43"
"18080",2,4,"42"
"12994",1,4,"41"
"12646",1,4,"41"
"12628",1,4,"41"
"12358",1,4,"41"
"14465",5,4,"45"
"16438",1,4,"41"
"15156",1,4,"41"
"13558",1,4,"41"
"14167",3,4,"43"
"17921",3,4,"43"
"14504",3,4,"43"
"13501",5,4,"45"
"13167",2,4,"42"
"14669",5,4,"45"
"17100",2,4,"42"
"15208",1,4,"41"
"15306",3,4,"43"
"16891",1,4,"41"
"13823",2,4,"42"
"13077",1,4,"41"
"13838",1,4,"41"
"14449",2,4,"42"
"16369",2,4,"42"
"16469",2,4,"42"
"14154",5,4,"45"
"14234",2,4,"42"
"13461",3,4,"43"
"12879",3,4,"43"
"15679",2,4,"42"
"16933",1,4,"41"
"13032",3,4,"43"
"13247",2,4,"42"
"13591",3,4,"43"
"12680",1,4,"41"
"17618",1,4,"41"
"16261",2,4,"42"
"14081",5,4,"45"
"13726",3,4,"43"
"13363",2,4,"42"
"17584",1,4,"41"
"14250",1,4,"41"
"14383",3,4,"43"
"16040",3,4,"43"
"17277",5,4,"45"
"13884",1,4,"41"
"13989",3,4,"43"
"15181",3,4,"43"
"16698",5,4,"45"
"17075",2,4,"42"
"12413",3,4,"43"
"16759",1,4,"41"
"12695",1,4,"41"
"14126",1,4,"41"
"16164",2,4,"42"
"15497",2,4,"42"
"13681",2,4,"42"
"15123",1,4,"41"
"14467",2,4,"42"
"18183",5,4,"45"
"12886",3,4,"43"
"16774",3,4,"43"
"12762",1,4,"41"
"17849",5,4,"45"
"14657",2,4,"42"
"13323",1,4,"41"
"13431",3,4,"43"
"17500",2,4,"42"
"15344",1,4,"41"
"12822",3,4,"43"
"12572",1,4,"41"
"14161",5,4,"45"
"13940",2,4,"42"
"16376",1,4,"41"
"15862",1,4,"41"
"13764",3,4,"43"
"12842",3,4,"43"
"17597",5,4,"45"
"15948",1,4,"41"
"16043",3,4,"43"
"13918",3,4,"43"
"16102",3,4,"43"
"15965",2,4,"42"
"14920",5,4,"45"
"15079",5,4,"45"
"16244",5,4,"45"
"14475",4,4,"44"
"14198",1,4,"41"
"12372",4,4,"44"
"12857",5,4,"45"
"12728",4,4,"44"
"17905",4,4,"44"
"15813",5,4,"45"
"18218",5,4,"45"
"18235",4,4,"44"
"13853",1,4,"41"
"13741",4,4,"44"
"12458",4,4,"44"
"15215",3,4,"43"
"15028",1,4,"41"
"15977",2,4,"42"
"17014",1,4,"41"
"14261",3,4,"43"
"17313",2,4,"42"
"12723",1,4,"41"
"13515",4,4,"44"
"15648",5,4,"45"
"16281",4,4,"44"
"16027",4,4,"44"
"14233",3,4,"43"
"15038",3,4,"43"
"16225",3,4,"43"
"16245",2,4,"42"
"17175",3,4,"43"
"17481",1,4,"41"
"17470",3,4,"43"
"15835",3,4,"43"
"13107",3,4,"43"
"16188",3,4,"43"
"17095",2,4,"42"
"16009",2,4,"42"
"13308",2,4,"42"
"18221",2,4,"42"
"15267",2,4,"42"
"12463",3,4,"43"
"15801",3,4,"43"
"14019",3,4,"43"
"14312",3,4,"43"
"16728",3,4,"43"
"13138",2,4,"42"
"16007",3,4,"43"
"16153",3,4,"43"
"13157",3,4,"43"
"15819",3,4,"43"
"12407",3,4,"43"
"15620",3,4,"43"
"15489",2,4,"42"
"15157",1,4,"41"
"15332",5,4,"45"
"12406",2,4,"42"
"17007",3,4,"43"
"17147",2,4,"42"
"13313",2,4,"42"
"12356",2,4,"42"
"17092",3,4,"43"
"17571",3,4,"43"
"15587",3,4,"43"
"14229",3,4,"43"
"15983",2,4,"42"
"16042",2,4,"42"
"14306",3,4,"43"
"14434",2,4,"42"
"15826",3,4,"43"
"16711",1,4,"41"
"13396",2,4,"42"
"17621",2,4,"42"
"16279",2,4,"42"
"16249",3,4,"43"
"16940",3,4,"43"
"15530",2,4,"42"
"17262",3,4,"43"
"16515",3,4,"43"
"17159",2,4,"42"
"12360",3,4,"43"
"14285",2,4,"42"
"16201",1,4,"41"
"13750",3,4,"43"
"16389",3,4,"43"
"13875",3,4,"43"
"16350",2,4,"42"
"12697",2,4,"42"
"16533",2,4,"42"
"14937",3,4,"43"
"13213",3,4,"43"
"15367",3,4,"43"
"14976",3,4,"43"
"16224",3,4,"43"
"14621",1,4,"41"
"17754",1,4,"41"
"14477",2,4,"42"
"13104",1,4,"41"
"14116",2,4,"42"
"15421",3,4,"43"
"14655",1,4,"41"
"14595",2,4,"42"
"16086",3,4,"43"
"12530",3,4,"43"
"15199",3,4,"43"
"17738",2,4,"42"
"16120",3,4,"43"
"13224",3,4,"43"
"12967",1,4,"41"
"14883",2,4,"42"
"13373",3,4,"43"
"17648",3,4,"43"
"15304",3,4,"43"
"16395",3,4,"43"
"15814",1,4,"41"
"17284",3,4,"43"
"14201",3,4,"43"
"13282",2,4,"42"
"12885",3,4,"43"
"15681",2,4,"42"
"17227",2,4,"42"
"15898",1,4,"41"
"16842",3,4,"43"
"13055",3,4,"43"
"16571",1,4,"41"
"16160",3,4,"43"
"14447",2,4,"42"
"17888",2,4,"42"
"15132",2,4,"42"
"12936",2,4,"42"
"16532",2,4,"42"
"16748",2,4,"42"
"15841",3,4,"43"
"15730",3,4,"43"
"14673",1,4,"41"
"16059",3,4,"43"
"17856",1,4,"41"
"14297",2,4,"42"
"16128",2,4,"42"
"17073",2,4,"42"
"13344",3,4,"43"
"14293",1,4,"41"
"14970",3,4,"43"
"18167",1,4,"41"
"13860",1,4,"41"
"17324",2,4,"42"
"13320",3,4,"43"
"14916",3,4,"43"
"18204",4,4,"44"
"14305",4,4,"44"
"15116",2,4,"42"
"15062",4,4,"44"
"16681",4,4,"44"
"12820",1,4,"41"
"12393",4,4,"44"
"14978",4,4,"44"
"12775",2,4,"42"
"13397",4,4,"44"
"16493",4,4,"44"
"17002",4,4,"44"
"13499",2,4,"42"
"17656",4,4,"44"
"15253",2,4,"42"
"16266",4,4,"44"
"16066",2,4,"42"
"17463",2,4,"42"
"12823",4,4,"44"
"17405",1,4,"41"
"13174",2,4,"42"
"12348",4,4,"44"
"17410",2,4,"42"
"15312",4,4,"44"
"15549",4,4,"44"
"17388",4,4,"44"
"14038",4,4,"44"
"14336",2,4,"42"
"12912",1,4,"41"
"12854",4,4,"44"
"17027",4,4,"44"
"12435",4,4,"44"
"12462",1,4,"41"
"17469",2,4,"42"
"17873",4,4,"44"
"17848",4,4,"44"
"15858",2,4,"42"
"17802",4,4,"44"
"16370",4,4,"44"
"17671",2,4,"42"
"13334",4,4,"44"
"18237",1,4,"41"
"18188",2,4,"42"
"16725",5,4,"45"
"14591",2,4,"42"
"12828",1,4,"41"
"15122",4,4,"44"
"17323",2,4,"42"
"16539",1,4,"41"
"15594",2,4,"42"
"14708",1,4,"41"
"12924",4,4,"44"
"14410",2,4,"42"
"15980",4,4,"44"
"14276",4,4,"44"
"14837",4,4,"44"
"13124",4,4,"44"
"13611",4,4,"44"
"13719",2,4,"42"
"14223",4,4,"44"
"12937",2,4,"42"
"13995",2,4,"42"
"13048",2,4,"42"
"17302",2,4,"42"
"16175",4,4,"44"
"13158",4,4,"44"
"16172",4,4,"44"
"13149",2,4,"42"
"13851",4,4,"44"
"13748",4,4,"44"
"17774",4,4,"44"
"12710",4,4,"44"
"17348",2,4,"42"
"14078",4,4,"44"
"15095",4,4,"44"
"15569",4,4,"44"
"15117",2,4,"42"
"13782",2,4,"42"
"15641",4,4,"44"
"16503",4,4,"44"
"13991",2,4,"42"
"17236",2,4,"42"
"14859",2,4,"42"
"15812",4,4,"44"
"15136",1,4,"41"
"14930",4,4,"44"
"13593",4,4,"44"
"17585",4,4,"44"
"14045",4,4,"44"
"14224",4,4,"44"
"15701",1,4,"41"
"14745",4,4,"44"
"18178",4,4,"44"
"13232",2,4,"42"
"13064",2,4,"42"
"16755",4,4,"44"
"15002",4,4,"44"
"12399",4,4,"44"
"14446",1,4,"41"
"16045",4,4,"44"
"17019",2,4,"42"
"14741",2,4,"42"
"13162",4,4,"44"
"16951",4,4,"44"
"17085",4,4,"44"
"13752",4,4,"44"
"17457",4,4,"44"
"16572",4,4,"44"
"14344",4,4,"44"
"14511",2,4,"42"
"14403",4,4,"44"
"16000",1,4,"41"
"16094",1,4,"41"
"15245",4,4,"44"
"12507",4,4,"44"
"13196",1,4,"41"
"12657",1,4,"41"
"15108",4,4,"44"
"14824",1,4,"41"
"17042",1,4,"41"
"17101",1,4,"41"
"14321",1,4,"41"
"14758",4,4,"44"
"16398",4,4,"44"
"16992",1,4,"41"
"15716",4,4,"44"
"12798",1,4,"41"
"17444",4,4,"44"
"14461",4,4,"44"
"16271",1,4,"41"
"14419",1,4,"41"
"12669",4,4,"44"
"18142",4,4,"44"
"13429",1,4,"41"
"17787",4,4,"44"
"18161",1,4,"41"
"14125",1,4,"41"
"14723",1,4,"41"
"13882",1,4,"41"
"14352",4,4,"44"
"15237",1,4,"41"
"17406",5,4,"45"
"14963",1,4,"41"
"14584",4,4,"44"
"15712",1,4,"41"
"18179",1,4,"41"
"14698",1,4,"41"
"15793",1,4,"41"
"16657",1,4,"41"
"14875",1,4,"41"
"14245",4,4,"44"
"13476",4,4,"44"
"13647",1,4,"41"
"16062",1,4,"41"
"16295",1,4,"41"
"12383",5,4,"45"
"12868",5,4,"45"
"14719",1,4,"41"
"17350",1,4,"41"
"15500",1,4,"41"
"14389",1,4,"41"
"13159",1,4,"41"
"16520",5,4,"45"
"15380",1,4,"41"
"13365",1,4,"41"
"15508",5,4,"45"
"12590",5,4,"45"
"13475",5,4,"45"
"14740",5,4,"45"
"15172",1,4,"41"
"16938",1,4,"41"
"17152",5,4,"45"
"14828",5,4,"45"
"17768",1,4,"41"
"14129",1,4,"41"
"17770",5,4,"45"
"16169",1,4,"41"
"16688",1,4,"41"
"16496",1,4,"41"
"13509",1,4,"41"
"15563",1,4,"41"
"15434",1,4,"41"
"18130",1,4,"41"
"16833",1,4,"41"
"18122",1,4,"41"
"15745",1,4,"41"
"13310",1,4,"41"
"12625",5,4,"45"
"16892",1,4,"41"
"13952",5,4,"45"
"14289",1,4,"41"
"16306",5,4,"45"
"15531",1,4,"41"
"13309",1,4,"41"
"12364",1,4,"41"
"13510",1,4,"41"
"18239",5,4,"45"
"16714",5,4,"45"
"17646",5,4,"45"
"16899",1,4,"41"
"16103",1,4,"41"
"17522",1,4,"41"
"13495",1,4,"41"
"14897",1,4,"41"
"13868",1,4,"41"
"12585",5,4,"45"
"16989",1,4,"41"
"13808",1,4,"41"
"14532",5,4,"45"
"17827",1,4,"41"
"17526",1,4,"41"
"12952",1,4,"41"
"17114",1,4,"41"
"15777",5,4,"45"
"14583",1,4,"41"
"13956",1,4,"41"
"12724",1,4,"41"
"14442",1,4,"41"
"16682",1,4,"41"
"15621",1,4,"41"
"15392",1,4,"41"
"14931",1,4,"41"
"12381",1,4,"41"
"14608",1,4,"41"
"15950",1,4,"41"
"14649",1,4,"41"
"17088",2,4,"42"
"14035",2,4,"42"
"15608",2,4,"42"
"12691",2,4,"42"
"15449",2,4,"42"
"17054",2,4,"42"
"12599",2,4,"42"
"15411",2,4,"42"
"15289",2,4,"42"
"17041",2,4,"42"
"16907",2,4,"42"
"15238",2,4,"42"
"16416",2,4,"42"
"17109",2,4,"42"
"14748",2,4,"42"
"17653",2,4,"42"
"18125",2,4,"42"
"17720",2,4,"42"
"17867",2,4,"42"
"16726",2,4,"42"
"15027",2,4,"42"
"15485",2,4,"42"
"13623",2,4,"42"
"17702",2,4,"42"
"16041",2,4,"42"
"15145",1,4,"41"
"16639",2,4,"42"
"17633",2,4,"42"
"17554",1,4,"41"
"16253",3,4,"43"
"18180",1,4,"41"
"17289",3,4,"43"
"16637",3,4,"43"
"17043",3,4,"43"
"14700",3,4,"43"
"15839",2,4,"42"
"15532",2,4,"42"
"15050",2,4,"42"
"18016",3,4,"43"
"15493",3,4,"43"
"13824",3,4,"43"
"16612",3,4,"43"
"16362",3,4,"43"
"16232",3,4,"43"
"12645",3,4,"43"
"14684",2,4,"42"
"16676",3,4,"43"
"13634",3,4,"43"
"13577",2,4,"42"
"13155",3,4,"43"
"15407",3,4,"43"
"15203",2,4,"42"
"15329",3,4,"43"
"12576",3,4,"43"
"17930",3,4,"43"
"15707",3,4,"43"
"14913",3,4,"43"
"15227",3,4,"43"
"12676",2,4,"42"
"15605",3,4,"43"
"13168",3,4,"43"
"13728",3,4,"43"
"13636",3,4,"43"
"17966",3,4,"43"
"16341",2,4,"42"
"13614",2,4,"42"
"13692",2,4,"42"
"14522",2,4,"42"
"14544",2,4,"42"
"18259",2,4,"42"
"13455",2,4,"42"
"13813",3,4,"43"
"16669",2,4,"42"
"13500",2,4,"42"
"17951",3,4,"43"
"13186",3,4,"43"
"16809",2,4,"42"
"13982",3,4,"43"
"17609",3,4,"43"
"14216",1,4,"41"
"18263",2,4,"42"
"16554",1,4,"41"
"14498",3,4,"43"
"16085",2,4,"42"
"13131",2,4,"42"
"13447",2,4,"42"
"13208",3,4,"43"
"12523",1,4,"41"
"13908",4,4,"44"
"14487",2,4,"42"
"12997",2,4,"42"
"14852",3,4,"43"
"15860",3,4,"43"
"12359",1,4,"41"
"18171",3,4,"43"
"12633",3,4,"43"
"15059",3,4,"43"
"15021",1,4,"41"
"16791",2,4,"42"
"17287",2,4,"42"
"16531",2,4,"42"
"13715",5,4,"45"
"13012",1,4,"41"
"17705",1,4,"41"
"18242",4,4,"44"
"17837",3,4,"43"
"12457",3,4,"43"
"14178",1,4,"41"
"17790",2,4,"42"
"12539",2,4,"42"
"16359",1,4,"41"
"15673",4,4,"44"
"14214",2,4,"42"
"12919",1,4,"41"
"14286",2,4,"42"
"12451",1,4,"41"
"15810",4,4,"44"
"12536",1,4,"41"
"17728",1,4,"41"
"17135",2,4,"42"
"16918",3,4,"43"
"17086",1,4,"41"
"13297",1,4,"41"
"13450",2,4,"42"
"13804",2,4,"42"
"14691",2,4,"42"
"17317",3,4,"43"
"13901",4,4,"44"
"17838",2,4,"42"
"16880",2,4,"42"
"12584",1,4,"41"
"15910",1,4,"41"
"16996",2,4,"42"
"14493",1,4,"41"
"17272",3,4,"43"
"15365",2,4,"42"
"16497",3,4,"43"
"17519",2,4,"42"
"15749",5,4,"45"
"15602",1,4,"41"
"13134",4,4,"44"
"15089",1,4,"41"
"12754",5,4,"45"
"17451",1,4,"41"
"16150",3,4,"43"
"17293",1,4,"41"
"14071",1,4,"41"
"12352",3,4,"43"
"14524",2,4,"42"
"13549",2,4,"42"
"15065",3,4,"43"
"16081",3,4,"43"
"13110",2,4,"42"
"16655",2,4,"42"
"17940",3,4,"43"
"15953",2,4,"42"
"15864",2,4,"42"
"16308",3,4,"43"
"18177",2,4,"42"
"16365",2,4,"42"
"16638",2,4,"42"
"16182",4,4,"44"
"14409",4,4,"44"
"12721",2,4,"42"
"16929",1,4,"41"
"16170",3,4,"43"
"14113",1,4,"41"
"17160",2,4,"42"
"12613",2,4,"42"
"17204",4,4,"44"
"16618",2,4,"42"
"13771",3,4,"43"
"12444",2,4,"42"
"15676",1,4,"41"
"13117",2,4,"42"
"12951",1,4,"41"
"13362",1,4,"41"
"16979",1,4,"41"
"17828",1,4,"41"
"15110",2,4,"42"
"17750",1,4,"41"
"14443",3,4,"43"
"14360",3,4,"43"
"17131",1,4,"41"
"16016",1,4,"41"
"16841",3,4,"43"
"16258",3,4,"43"
"17629",1,4,"41"
"14841",3,4,"43"
"16358",1,4,"41"
"13481",3,4,"43"
"16240",1,4,"41"
"13717",3,4,"43"
"16184",3,4,"43"
"17097",1,4,"41"
"16984",4,4,"44"
"15453",1,4,"41"
"17673",1,4,"41"
"12380",2,4,"42"
"12560",1,4,"41"
"15394",1,4,"41"
"12963",1,4,"41"
"15024",1,4,"41"
"14083",1,4,"41"
"13895",2,4,"42"
"18079",3,4,"43"
"16348",3,4,"43"
"16910",1,4,"41"
"14163",4,4,"44"
"14834",2,4,"42"
"16283",1,4,"41"
"12578",2,4,"42"
"15996",4,4,"44"
"13305",1,4,"41"
"13316",3,4,"43"
"17894",4,4,"44"
"13650",2,4,"42"
"13630",1,4,"41"
"17096",1,4,"41"
"18168",4,4,"44"
"13890",1,4,"41"
"14102",1,4,"41"
"13015",3,4,"43"
"15416",3,4,"43"
"17372",3,4,"43"
"15484",1,4,"41"
